,countyCode,County,State,county_state,total_coverage,total_claims,mean_total_coverage,mean_total_claims
36,01077,Lauderdale,AL,"Lauderdale County, AL",15423000.0,1349204.93,110956.8345323741,9706.510287769785
37,01079,Lawrence,AL,"Lawrence County, AL",3566400.0,565083.24,91446.15384615384,14489.313846153846
38,01081,Lee,AL,"Lee County, AL",8917500.0,353490.65,156447.36842105264,6201.5903508771935
39,01083,Limestone,AL,"Limestone County, AL",9918900.0,685906.01,168116.94915254237,11625.52559322034
40,01085,Lowndes,AL,"Lowndes County, AL",687600.0,121634.28,68760.0,12163.428
41,01087,Macon,AL,"Macon County, AL",910000.0,24413.45,303333.3333333333,8137.816666666667
42,01089,Madison,AL,"Madison County, AL",117155500.0,10282170.74,150973.5824742268,13250.220025773197
43,01091,Marengo,AL,"Marengo County, AL",2168700.0,188570.99,52895.12195121951,4599.29243902439
44,01093,Marion,AL,"Marion County, AL",947200.0,169534.86,86109.09090909091,15412.259999999998
45,01095,Marshall,AL,"Marshall County, AL",8799600.0,1229725.36,204641.86046511628,28598.26418604652
46,01097,Mobile,AL,"Mobile County, AL",2018885000.0,365075040.73,131806.8159561272,23834.63085003591
47,01099,Monroe,AL,"Monroe County, AL",1157600.0,112244.35,46304.0,4489.774
48,01101,Montgomery,AL,"Montgomery County, AL",57541500.0,6568816.19,140688.26405867972,16060.675281173597
49,01103,Morgan,AL,"Morgan County, AL",34075800.0,3093752.53,168692.0792079208,15315.606584158417
50,01105,Perry,AL,"Perry County, AL",62500.0,7314.9,31250.0,3657.45
51,01107,Pickens,AL,"Pickens County, AL",11575400.0,1190955.21,98096.61016949153,10092.840762711863
52,01111,Randolph,AL,"Randolph County, AL",70000.0,15828.97,70000.0,15828.97
53,01113,Russell,AL,"Russell County, AL",8126900.0,567813.23,147761.81818181818,10323.876909090908
54,01115,St. Clair,AL,"St. Clair County, AL",18136200.0,1508312.28,185063.26530612248,15390.94163265306
55,01117,Shelby,AL,"Shelby County, AL",120870000.0,20603892.3,143210.90047393364,24412.194668246448
56,01119,Sumter,AL,"Sumter County, AL",718700.0,143797.58000000002,55284.61538461538,11061.352307692308
57,01121,Talladega,AL,"Talladega County, AL",15904500.0,1333088.15,157470.29702970298,13198.892574257425
58,01123,Tallapoosa,AL,"Tallapoosa County, AL",1440000.0,57533.47,240000.0,9588.911666666669
59,01125,Tuscaloosa,AL,"Tuscaloosa County, AL",42418900.0,3441812.46,136395.1768488746,11066.921093247587
60,01127,Walker,AL,"Walker County, AL",11005300.0,724242.98,159497.10144927536,10496.275072463768
61,01129,Washington,AL,"Washington County, AL",967900.0,114715.98,74453.84615384616,8824.306153846153
62,01131,Wilcox,AL,"Wilcox County, AL",1500500.0,124097.36,71452.38095238095,5909.398095238095
63,01133,Winston,AL,"Winston County, AL",6805600.0,454121.6,272224.0,18164.864
64,02016,Aleutians West Census Area,AK,"Aleutians West Census Area, AK",45400.0,22332.52,45400.0,22332.52
65,02020,Anchorage Municipality,AK,"Anchorage Municipality, AK",12437500.0,273089.44,163651.31578947368,3593.282105263158
66,02050,Bethel Census Area,AK,"Bethel Census Area, AK",3722600.0,297631.93,90795.12195121952,7259.315365853658
67,02090,Fairbanks North Star Borough,AK,"Fairbanks North Star Borough, AK",32241600.0,3074073.4,126935.43307086614,12102.65118110236
68,02110,Juneau City and Borough,AK,"Juneau City and Borough, AK",10267900.0,699308.54,238788.37209302327,16262.989302325585
69,02122,Kenai Peninsula Borough,AK,"Kenai Peninsula Borough, AK",14338900.0,615464.0,186219.4805194805,7993.038961038961
70,02130,Ketchikan Gateway Borough,AK,"Ketchikan Gateway Borough, AK",2133200.0,129452.19999999998,237022.22222222225,14383.577777777777
71,02170,Matanuska-Susitna Borough,AK,"Matanuska-Susitna Borough, AK",11582100.0,1681088.77,146608.86075949366,21279.604683544305
72,02180,Nome Census Area,AK,"Nome Census Area, AK",4457300.0,596773.0,342869.23076923075,45905.61538461538
73,02185,North Slope Borough,AK,"North Slope Borough, AK",133100.0,55781.71,133100.0,55781.71
74,02188,Northwest Arctic Borough,AK,"Northwest Arctic Borough, AK",559400.0,11322.78,111880.0,2264.556
75,02195,Petersburg Borough,AK,"Petersburg Borough, AK",330800.0,0.0,165400.0,0.0
76,02220,Sitka City and Borough,AK,"Sitka City and Borough, AK",697000.0,20130.27,116166.66666666669,3355.045
77,02290,Yukon-Koyukuk Census Area,AK,"Yukon-Koyukuk Census Area, AK",10493600.0,3341499.46,145744.44444444444,46409.71472222222
78,04001,Apache,AZ,"Apache County, AZ",1052700.0,35297.27,95700.0,3208.842727272727
79,04003,Cochise,AZ,"Cochise County, AZ",13103000.0,574127.8,118045.04504504504,5172.322522522523
80,04005,Coconino,AZ,"Coconino County, AZ",59440500.0,4493205.9,220968.40148698885,16703.367657992567
81,04007,Gila,AZ,"Gila County, AZ",14380500.0,3046366.34,101989.36170212766,21605.435035460992
82,04009,Graham,AZ,"Graham County, AZ",3667100.0,340890.17,89441.46341463414,8314.394390243902
83,04011,Greenlee,AZ,"Greenlee County, AZ",4620400.0,2220577.61,32086.11111111111,15420.67784722222
84,04012,La Paz,AZ,"La Paz County, AZ",11638200.0,1056811.71,102992.9203539823,9352.316017699117
85,04013,Maricopa,AZ,"Maricopa County, AZ",313051500.0,24785379.06,119851.26339969372,9489.042519142418
86,04015,Mohave,AZ,"Mohave County, AZ",15262400.0,1288123.91,99106.49350649353,8364.440974025974
87,04017,Navajo,AZ,"Navajo County, AZ",11629400.0,1088826.26,107679.62962962964,10081.724629629629
88,04019,Pima,AZ,"Pima County, AZ",90264300.0,7254601.52,158916.02112676058,12772.185774647887
89,04021,Pinal,AZ,"Pinal County, AZ",22438800.0,5446558.5,147623.68421052632,35832.62171052631
90,04023,Santa Cruz,AZ,"Santa Cruz County, AZ",19551700.0,1304156.17,118495.15151515152,7903.976787878787
91,04025,Yavapai,AZ,"Yavapai County, AZ",65387500.0,6726905.58,142146.73913043478,14623.707782608695
92,04027,Yuma,AZ,"Yuma County, AZ",10464900.0,835317.87,89443.58974358975,7139.468974358974
93,05001,Arkansas,AR,"Arkansas County, AR",5656500.0,1462534.99,65017.24137931035,16810.74701149425
94,05003,Ashley,AR,"Ashley County, AR",3136500.0,826951.36,52275.0,13782.522666666666
95,05005,Baxter,AR,"Baxter County, AR",15662500.0,2801722.3,133867.52136752137,23946.344444444443
96,05007,Benton,AR,"Benton County, AR",60533100.0,9569408.57,180158.0357142857,28480.38264880953
97,05009,Boone,AR,"Boone County, AR",5118200.0,484500.31,146234.2857142857,13842.866
98,05011,Bradley,AR,"Bradley County, AR",4814600.0,1010622.92,89159.25925925926,18715.23925925926
99,05013,Calhoun,AR,"Calhoun County, AR",1721000.0,148393.61,191222.22222222225,16488.178888888888
100,05015,Carroll,AR,"Carroll County, AR",320000.0,5936.469999999999,160000.0,2968.235
101,05017,Chicot,AR,"Chicot County, AR",13093900.0,3322455.76,92210.56338028167,23397.575774647885
102,05019,Clark,AR,"Clark County, AR",2794600.0,547050.75,107484.6153846154,21040.41346153846
103,05021,Clay,AR,"Clay County, AR",10365500.0,3540003.02,62821.21212121212,21454.56375757576
104,05023,Cleburne,AR,"Cleburne County, AR",6385400.0,1197343.56,182440.0,34209.816
105,05025,Cleveland,AR,"Cleveland County, AR",180000.0,58297.48,45000.0,14574.37
106,05027,Columbia,AR,"Columbia County, AR",752100.0,89776.0,50140.0,5985.066666666667
107,05029,Conway,AR,"Conway County, AR",1919600.0,330662.99,56458.82352941176,9725.382058823528
108,05031,Craighead,AR,"Craighead County, AR",41167500.0,7290792.07,103176.69172932331,18272.66182957393
109,05033,Crawford,AR,"Crawford County, AR",11233200.0,1455188.74,156016.66666666666,20210.95472222222
110,05035,Crittenden,AR,"Crittenden County, AR",50884000.0,9647176.94,60720.76372315036,11512.14431980907
111,05037,Cross,AR,"Cross County, AR",6174200.0,1653299.62,106451.72413793104,28505.165862068963
112,05039,Dallas,AR,"Dallas County, AR",67100.0,7083.83,67100.0,7083.83
113,05041,Desha,AR,"Desha County, AR",12642400.0,2709587.57,67606.41711229946,14489.773101604278
114,05043,Drew,AR,"Drew County, AR",3966700.0,653487.54,101710.2564102564,16756.09076923077
115,05045,Faulkner,AR,"Faulkner County, AR",45405000.0,7782235.49,143233.43848580442,24549.63876971609
116,05047,Franklin,AR,"Franklin County, AR",4328400.0,721220.59,90175.0,15025.428958333332
117,05049,Fulton,AR,"Fulton County, AR",3324100.0,1086835.29,67838.77551020408,22180.312040816327
118,05051,Garland,AR,"Garland County, AR",35619100.0,3996756.6,139682.74509803922,15673.555294117648
119,05053,Grant,AR,"Grant County, AR",1398400.0,88780.76,116533.33333333331,7398.396666666666
120,05055,Greene,AR,"Greene County, AR",10476100.0,926980.45,45155.60344827586,3995.6053879310334
121,05057,Hempstead,AR,"Hempstead County, AR",1295600.0,588122.34,161950.0,73515.2925
122,05059,Hot Spring,AR,"Hot Spring County, AR",1509100.0,101293.55,88770.58823529411,5958.444117647059
123,05061,Howard,AR,"Howard County, AR",1476000.0,162386.95,54666.66666666666,6014.331481481482
124,05063,Independence,AR,"Independence County, AR",12049200.0,2206010.82,64780.645161290326,11860.273225806452
125,05065,Izard,AR,"Izard County, AR",6752400.0,2292299.21,99300.0,33710.2825
126,05067,Jackson,AR,"Jackson County, AR",10381400.0,2961731.84,61428.40236686391,17525.04047337278
127,05069,Jefferson,AR,"Jefferson County, AR",49105600.0,13865405.37,82253.93634840871,23225.134623115577
128,05071,Johnson,AR,"Johnson County, AR",351000.0,34108.16,58500.0,5684.693333333334
129,05073,Lafayette,AR,"Lafayette County, AR",169500.0,101875.29,42375.0,25468.8225
130,05075,Lawrence,AR,"Lawrence County, AR",2556300.0,857945.82,59448.83720930233,19952.22837209302
131,05077,Lee,AR,"Lee County, AR",2244900.0,326654.57,52206.976744186046,7596.617906976744
132,05079,Lincoln,AR,"Lincoln County, AR",2474200.0,1010913.08,82473.33333333333,33697.102666666666
133,05081,Little River,AR,"Little River County, AR",517000.0,81503.92,172333.33333333334,27167.97333333333
134,05083,Logan,AR,"Logan County, AR",423600.0,78178.62,60514.28571428572,11168.374285714284
135,05085,Lonoke,AR,"Lonoke County, AR",9994500.0,1095189.72,120415.6626506024,13195.05686746988
136,05087,Madison,AR,"Madison County, AR",751400.0,112499.24,107342.85714285714,16071.319999999998
137,05089,Marion,AR,"Marion County, AR",235000.0,104325.32,58750.0,26081.33
138,05091,Miller,AR,"Miller County, AR",10946900.0,2475760.4,82307.51879699249,18614.73984962406
139,05093,Mississippi,AR,"Mississippi County, AR",9141200.0,1644282.6,114265.0,20553.5325
140,05095,Monroe,AR,"Monroe County, AR",9659700.0,3805475.28,57157.98816568047,22517.60520710059
141,05097,Montgomery,AR,"Montgomery County, AR",3861900.0,1390402.66,68962.5,24828.618928571428
142,05099,Nevada,AR,"Nevada County, AR",105000.0,5209.28,105000.0,5209.28
143,05101,Newton,AR,"Newton County, AR",447300.0,119094.33,63900.0,17013.475714285716
144,05103,Ouachita,AR,"Ouachita County, AR",3831100.0,1327998.8,45608.333333333336,15809.509523809524
145,05105,Perry,AR,"Perry County, AR",3645100.0,1321879.52,113909.375,41308.735
146,05107,Phillips,AR,"Phillips County, AR",17073400.0,3536987.7,36796.12068965517,7622.818318965517
147,05109,Pike,AR,"Pike County, AR",1071800.0,377038.53,107180.0,37703.853
148,05111,Poinsett,AR,"Poinsett County, AR",10604700.0,1657919.11,153691.30434782608,24027.8131884058
149,05113,Polk,AR,"Polk County, AR",2571800.0,191764.11,116900.0,8716.550454545453
150,05115,Pope,AR,"Pope County, AR",10222900.0,931069.53,164885.48387096773,15017.250483870968
151,05117,Prairie,AR,"Prairie County, AR",5852200.0,2661433.42,67266.66666666667,30591.188735632182
152,05119,Pulaski,AR,"Pulaski County, AR",195371300.0,28234437.32,115604.31952662722,16706.767644970416
153,05121,Randolph,AR,"Randolph County, AR",28600000.0,8761762.35,127678.57142857143,39115.01049107143
154,05123,St. Francis,AR,"St. Francis County, AR",2195900.0,446887.39,81329.62962962964,16551.384814814814
155,05125,Saline,AR,"Saline County, AR",29725400.0,5630704.95,119860.48387096774,22704.455443548388
156,05127,Scott,AR,"Scott County, AR",2885000.0,1019487.49,288500.0,101948.749
157,05131,Sebastian,AR,"Sebastian County, AR",60424600.0,17600264.19,153752.16284987278,44784.3872519084
158,05133,Sevier,AR,"Sevier County, AR",2156700.0,739523.23,126864.70588235294,43501.36647058823
159,05135,Sharp,AR,"Sharp County, AR",11468200.0,1807893.15,123313.97849462366,19439.71129032258
160,05137,Stone,AR,"Stone County, AR",1162200.0,202045.62,105654.54545454546,18367.783636363634
161,05139,Union,AR,"Union County, AR",8831900.0,1320017.44,68999.21875,10312.63625
162,05141,Van Buren,AR,"Van Buren County, AR",2419300.0,505386.15,161286.66666666666,33692.41
163,05143,Washington,AR,"Washington County, AR",61255900.0,10291894.72,171105.8659217877,28748.30927374302
164,05145,White,AR,"White County, AR",14006200.0,2971594.87,104523.88059701493,22176.081119402985
165,05147,Woodruff,AR,"Woodruff County, AR",3900400.0,1533581.49,57358.82352941176,22552.668970588235
166,05149,Yell,AR,"Yell County, AR",859300.0,147131.45,71608.33333333333,12260.954166666668
167,06001,Alameda,CA,"Alameda County, CA",71341100.0,2381427.74,142968.1362725451,4772.400280561122
168,06003,Alpine,CA,"Alpine County, CA",1776400.0,45996.98,296066.6666666667,7666.163333333333
169,06005,Amador,CA,"Amador County, CA",8410200.0,877351.3,121886.95652173914,12715.23623188406
170,06007,Butte,CA,"Butte County, CA",54832400.0,6095085.9,168715.07692307694,18754.11046153846
171,06009,Calaveras,CA,"Calaveras County, CA",10977900.0,1227949.2,192594.73684210525,21542.968421052632
172,06011,Colusa,CA,"Colusa County, CA",21319400.0,2962701.71,132418.63354037268,18401.87397515528
173,06013,Contra Costa,CA,"Contra Costa County, CA",179684900.0,10236618.9,155034.4262295082,8832.28550474547
174,06015,Del Norte,CA,"Del Norte County, CA",2790300.0,454597.56,77508.33333333333,12627.71
175,06017,El Dorado,CA,"El Dorado County, CA",36045500.0,3271348.82,186764.2487046632,16949.99388601036
176,06019,Fresno,CA,"Fresno County, CA",28067700.0,2025681.0,103954.44444444444,7502.522222222222
177,06021,Glenn,CA,"Glenn County, CA",18202300.0,2292105.11,96820.74468085106,12192.048457446808
178,06023,Humboldt,CA,"Humboldt County, CA",18818300.0,2411565.73,99567.72486772489,12759.607037037036
179,06025,Imperial,CA,"Imperial County, CA",4412600.0,657042.8099999999,40482.56880733945,6027.9156880733935
180,06027,Inyo,CA,"Inyo County, CA",99800.0,11669.44,24950.0,2917.36
181,06029,Kern,CA,"Kern County, CA",29962700.0,1437087.75,113495.07575757576,5443.514204545455
182,06031,Kings,CA,"Kings County, CA",1520000.0,12346.19,253333.3333333333,2057.6983333333333
183,06033,Lake,CA,"Lake County, CA",154724600.0,13874183.47,107671.95546276966,9654.964140570632
184,06035,Lassen,CA,"Lassen County, CA",7121900.0,1045614.36,136959.61538461538,20107.96846153846
185,06037,Los Angeles,CA,"Los Angeles County, CA",1541320900.0,64018063.16,174062.21343873517,7229.594936194241
186,06039,Madera,CA,"Madera County, CA",8943600.0,312743.23000000004,154200.0,5392.124655172414
187,06041,Marin,CA,"Marin County, CA",472766000.0,50054566.0,145376.9987699877,15391.932964329644
188,06045,Mendocino,CA,"Mendocino County, CA",25919500.0,4228883.85,142414.83516483515,23235.625549450546
189,06047,Merced,CA,"Merced County, CA",41146700.0,4501212.64,144374.38596491228,15793.728561403508
190,06051,Mono,CA,"Mono County, CA",2819500.0,358674.51,65569.76744186046,8341.267674418605
191,06053,Monterey,CA,"Monterey County, CA",218850300.0,28863122.2,165170.03773584907,21783.488452830188
192,06055,Napa,CA,"Napa County, CA",216537000.0,29759403.55,158751.46627565983,21817.744538123166
193,06057,Nevada,CA,"Nevada County, CA",13464800.0,1145373.08,213726.9841269841,18180.52507936508
194,06059,Orange,CA,"Orange County, CA",567226000.0,19930440.02,148566.26506024096,5220.125725510738
195,06061,Placer,CA,"Placer County, CA",87874400.0,16319692.42,141277.17041800643,26237.44762057878
196,06063,Plumas,CA,"Plumas County, CA",8125100.0,1132328.73,142545.61403508772,19865.416315789476
197,06065,Riverside,CA,"Riverside County, CA",178908200.0,17361570.16,111887.55472170106,10857.767454659162
198,06067,Sacramento,CA,"Sacramento County, CA",572850100.0,35620896.28,154282.27848101265,9593.562154591977
199,06069,San Benito,CA,"San Benito County, CA",18846100.0,1898861.43,202646.2365591398,20417.86483870968
200,06071,San Bernardino,CA,"San Bernardino County, CA",107120000.0,6845441.9,133233.83084577115,8514.231218905474
201,06073,San Diego,CA,"San Diego County, CA",479959200.0,24868698.55,216881.6990510619,11237.550180750111
202,06075,San Francisco,CA,"San Francisco County, CA",12717700.0,2350341.2,90196.45390070922,16669.086524822695
203,06077,San Joaquin,CA,"San Joaquin County, CA",55167800.0,5741678.08,153670.75208913648,15993.53225626741
204,06079,San Luis Obispo,CA,"San Luis Obispo County, CA",69385600.0,4690055.84,133949.03474903476,9054.161853281854
205,06081,San Mateo,CA,"San Mateo County, CA",193196400.0,13588580.86,191853.42601787488,13494.122005958292
206,06083,Santa Barbara,CA,"Santa Barbara County, CA",250183300.0,26730390.81,212921.9574468085,22749.268774468084
207,06085,Santa Clara,CA,"Santa Clara County, CA",244492600.0,23642947.97,152999.1239048811,14795.33665206508
208,06087,Santa Cruz,CA,"Santa Cruz County, CA",178263700.0,13010132.18,126697.72565742716,9246.717967306326
209,06089,Shasta,CA,"Shasta County, CA",32932900.0,2725192.13,145078.85462555065,12005.25167400881
210,06091,Sierra,CA,"Sierra County, CA",3725800.0,592282.19,143300.0,22780.08423076923
211,06093,Siskiyou,CA,"Siskiyou County, CA",5563200.0,469534.13,83032.83582089552,7007.972089552239
212,06095,Solano,CA,"Solano County, CA",92311600.0,10200542.67,158610.9965635739,17526.7056185567
213,06097,Sonoma,CA,"Sonoma County, CA",732476700.0,131663943.22,99534.81451284142,17891.553637722518
214,06099,Stanislaus,CA,"Stanislaus County, CA",28937900.0,4475633.62,121587.81512605042,18805.183277310924
215,06101,Sutter,CA,"Sutter County, CA",37880800.0,2959550.28,194260.5128205128,15177.18092307692
216,06103,Tehama,CA,"Tehama County, CA",38521900.0,4482562.98,91068.32151300236,10597.075602836878
217,06105,Trinity,CA,"Trinity County, CA",2418200.0,72551.72,105139.1304347826,3154.4226086956523
218,06107,Tulare,CA,"Tulare County, CA",28969800.0,1129696.99,112286.04651162792,4378.670503875969
219,06109,Tuolumne,CA,"Tuolumne County, CA",2460000.0,213805.67,223636.36363636365,19436.87909090909
220,06111,Ventura,CA,"Ventura County, CA",203282600.0,13880456.68,161720.44550517105,11042.527191726333
221,06113,Yolo,CA,"Yolo County, CA",45363000.0,3281617.13,135411.94029850746,9795.872029850743
222,06115,Yuba,CA,"Yuba County, CA",44034300.0,8376182.34,135490.15384615384,25772.868738461537
223,08001,Adams,CO,"Adams County, CO",18546500.0,484762.02,131535.4609929078,3438.028510638298
224,08003,Alamosa,CO,"Alamosa County, CO",1371400.0,4756.46,72178.94736842105,250.34
225,08005,Arapahoe,CO,"Arapahoe County, CO",30686900.0,861176.95,177380.92485549132,4977.901445086705
226,08007,Archuleta,CO,"Archuleta County, CO",2450000.0,5329.83,350000.0,761.4042857142857
227,08013,Boulder,CO,"Boulder County, CO",556912600.0,49384865.75,315889.16619398753,28011.835365853654
228,08014,Broomfield,CO,"Broomfield County, CO",2399000.0,24424.66,141117.64705882352,1436.744705882353
229,08015,Chaffee,CO,"Chaffee County, CO",1090900.0,307142.31000000006,155842.85714285713,43877.472857142864
230,08019,Clear Creek,CO,"Clear Creek County, CO",3389600.0,54080.63,112986.66666666669,1802.6876666666665
231,08021,Conejos,CO,"Conejos County, CO",628700.0,5182.98,104783.33333333331,863.8299999999999
232,08023,Costilla,CO,"Costilla County, CO",531000.0,10316.64,177000.0,3438.88
233,08025,Crowley,CO,"Crowley County, CO",175000.0,0.0,175000.0,0.0
234,08027,Custer,CO,"Custer County, CO",32100.0,768.7,32100.0,768.7
235,08029,Delta,CO,"Delta County, CO",1588100.0,86061.5,83584.21052631579,4529.552631578948
236,08031,Denver,CO,"Denver County, CO",38087000.0,716047.83,167784.14096916298,3154.3957268722465
237,08035,Douglas,CO,"Douglas County, CO",11631700.0,522447.29,190683.60655737703,8564.709672131148
238,08037,Eagle,CO,"Eagle County, CO",8372300.0,335356.97000000003,220323.68421052632,8825.183421052632
239,08039,Elbert,CO,"Elbert County, CO",700000.0,0.0,350000.0,0.0
240,08041,El Paso,CO,"El Paso County, CO",160321000.0,5862037.07,193390.83232810616,7071.214800965018
241,08043,Fremont,CO,"Fremont County, CO",8588400.0,343586.77,120963.38028169014,4839.2502816901415
242,08045,Garfield,CO,"Garfield County, CO",3477400.0,77004.64,128792.5925925926,2852.023703703704
243,08047,Gilpin,CO,"Gilpin County, CO",695000.0,1462.46,173750.0,365.615
244,08049,Grand,CO,"Grand County, CO",2097000.0,46179.06,349500.0,7696.509999999999
245,08051,Gunnison,CO,"Gunnison County, CO",5547900.0,89012.49,132092.85714285713,2119.3450000000003
246,08053,Hinsdale,CO,"Hinsdale County, CO",15000.0,0.0,15000.0,0.0
247,08055,Huerfano,CO,"Huerfano County, CO",573000.0,1115.56,95500.0,185.92666666666665
248,08059,Jefferson,CO,"Jefferson County, CO",65764600.0,2125298.89,144220.61403508772,4660.743179824562
249,08065,Lake,CO,"Lake County, CO",230000.0,2582.02,230000.0,2582.02
250,08067,La Plata,CO,"La Plata County, CO",11440500.0,827402.61,248706.52173913043,17987.013260869564
251,08069,Larimer,CO,"Larimer County, CO",104177800.0,14781700.16,195089.51310861425,27681.08644194757
252,08071,Las Animas,CO,"Las Animas County, CO",375100.0,10992.16,93775.0,2748.04
253,08073,Lincoln,CO,"Lincoln County, CO",232000.0,4361.98,46400.0,872.396
254,08075,Logan,CO,"Logan County, CO",6719400.0,847745.99,89592.0,11303.279866666666
255,08077,Mesa,CO,"Mesa County, CO",6332500.0,302472.7,103811.47540983609,4958.568852459017
256,08083,Montezuma,CO,"Montezuma County, CO",7190800.0,19603.36,449425.0,1225.21
257,08085,Montrose,CO,"Montrose County, CO",1018500.0,60126.69,169750.0,10021.115
258,08087,Morgan,CO,"Morgan County, CO",4088900.0,451938.95,99729.26829268291,11022.901219512196
259,08089,Otero,CO,"Otero County, CO",6333300.0,1699848.96,45563.30935251799,12229.129208633094
260,08091,Ouray,CO,"Ouray County, CO",209600.0,33726.43,34933.333333333336,5621.071666666667
261,08093,Park,CO,"Park County, CO",430000.0,342.9,143333.33333333334,114.3
262,08095,Phillips,CO,"Phillips County, CO",145000.0,7402.49,72500.0,3701.245
263,08097,Pitkin,CO,"Pitkin County, CO",8442100.0,234877.27,263815.625,7339.9146875
264,08099,Prowers,CO,"Prowers County, CO",1433000.0,29726.27,57320.0,1189.0508
265,08101,Pueblo,CO,"Pueblo County, CO",8869800.0,332049.56,91441.23711340208,3423.191340206185
266,08103,Rio Blanco,CO,"Rio Blanco County, CO",1003100.0,31031.19,111455.55555555556,3447.91
267,08105,Rio Grande,CO,"Rio Grande County, CO",1860400.0,14318.38,132885.7142857143,1022.7414285714286
268,08107,Routt,CO,"Routt County, CO",8348200.0,414728.54,231894.44444444444,11520.237222222222
269,08109,Saguache,CO,"Saguache County, CO",28000.0,5441.5,28000.0,5441.5
270,08111,San Juan,CO,"San Juan County, CO",13000.0,1144.08,13000.0,1144.08
271,08113,San Miguel,CO,"San Miguel County, CO",4886400.0,132604.49,271466.6666666667,7366.916111111111
272,08117,Summit,CO,"Summit County, CO",7293700.0,15738.4,260489.2857142857,562.0857142857143
273,08119,Teller,CO,"Teller County, CO",1847300.0,12024.68,184730.0,1202.468
274,08123,Weld,CO,"Weld County, CO",34759200.0,5499410.73,180099.48186528496,28494.35611398964
275,08125,Yuma,CO,"Yuma County, CO",825000.0,62078.19,206250.0,15519.5475
276,09001,Fairfield,CT,"Fairfield County, CT",3011871000.0,282626647.88,236058.5469080649,22151.15979935732
277,09003,Hartford,CT,"Hartford County, CT",253549900.0,15025060.29,131373.00518134714,7785.005331606217
278,09005,Litchfield,CT,"Litchfield County, CT",80336900.0,6267510.99,170205.2966101695,13278.62497881356
279,09007,Middlesex,CT,"Middlesex County, CT",406073800.0,37691914.75,180077.07317073172,16714.818070953435
280,09009,New Haven,CT,"New Haven County, CT",1575349700.0,164779274.23,164201.55305399207,17175.242258703354
281,09011,New London,CT,"New London County, CT",398328200.0,30095836.7,185700.79254079252,14030.6931002331
282,09013,Tolland,CT,"Tolland County, CT",25015300.0,1776298.42,149792.21556886227,10636.51748502994
283,09015,Windham,CT,"Windham County, CT",12283300.0,1796814.21,168264.38356164383,24613.89328767123
284,10001,Kent,DE,"Kent County, DE",44830300.0,3315253.84,121491.32791327914,8984.427750677507
285,10003,New Castle,DE,"New Castle County, DE",522116600.0,49013744.2,319728.47519902023,30014.540232700558
286,10005,Sussex,DE,"Sussex County, DE",1144424600.0,35332840.79,267326.4657790236,8253.408266760103
287,11001,District of Columbia,DC,"District of Columbia County, DC",116183100.0,5136052.53,222572.98850574717,9839.181091954024
288,12001,Alachua,FL,"Alachua County, FL",60709700.0,8672758.71,205100.33783783784,29299.86050675676
289,12003,Baker,FL,"Baker County, FL",10730400.0,2589299.29,117916.48351648352,28453.83835164835
290,12005,Bay,FL,"Bay County, FL",3225731200.0,345311657.14,349105.10822510824,37371.39146536796
291,12007,Bradford,FL,"Bradford County, FL",28762400.0,4034341.53,158908.28729281767,22289.179723756908
292,12009,Brevard,FL,"Brevard County, FL",1607967400.0,57798902.91,300892.1032934132,10815.662969685627
293,12011,Broward,FL,"Broward County, FL",14297770000.0,179561993.18,459558.048341476,5771.470595911545
294,12013,Calhoun,FL,"Calhoun County, FL",10736400.0,2068054.64,76688.57142857143,14771.818857142856
295,12015,Charlotte,FL,"Charlotte County, FL",519891000.0,16881060.54,166578.3402755527,5408.862717077859
296,12017,Citrus,FL,"Citrus County, FL",518662000.0,112199331.28,120367.13854722671,26038.36882803435
297,12019,Clay,FL,"Clay County, FL",393851200.0,73107671.37,233048.0473372781,43258.97714201184
298,12021,Collier,FL,"Collier County, FL",2989691700.0,75726991.5,595556.1155378486,15085.058067729084
299,12023,Columbia,FL,"Columbia County, FL",38162200.0,7295977.9,120766.45569620254,23088.537658227848
300,12027,DeSoto,FL,"DeSoto County, FL",28300200.0,4880093.75,100000.70671378092,17244.147526501765
301,12029,Dixie,FL,"Dixie County, FL",48479000.0,9561254.96,70361.39332365748,13877.002844702469
302,12031,Duval,FL,"Duval County, FL",1988380700.0,203825668.27,345865.489650374,35454.10823969386
303,12033,Escambia,FL,"Escambia County, FL",6308507000.0,753894213.09,363959.32614088734,43494.7333462182
304,12035,Flagler,FL,"Flagler County, FL",806425600.0,58267070.28,485213.9590854392,35058.40570397112
305,12037,Franklin,FL,"Franklin County, FL",568318300.0,45484171.98,199971.25263898665,16004.282892329344
306,12039,Gadsden,FL,"Gadsden County, FL",3628700.0,206911.99,98072.97297297296,5592.215945945945
307,12041,Gilchrist,FL,"Gilchrist County, FL",20385300.0,2188657.95,96612.7962085308,10372.786492890997
308,12043,Glades,FL,"Glades County, FL",5645200.0,393825.53,106513.2075471698,7430.670377358491
309,12045,Gulf,FL,"Gulf County, FL",368099100.0,95680411.41,212651.1265164645,55274.645528596186
310,12047,Hamilton,FL,"Hamilton County, FL",6693400.0,1613643.06,58203.47826086957,14031.678782608697
311,12049,Hardee,FL,"Hardee County, FL",9078800.0,1814413.19,121050.66666666669,24192.175866666665
312,12051,Hendry,FL,"Hendry County, FL",16594700.0,671946.0499999999,134916.26016260163,5462.976016260162
