,countyCode,County,State,county_state,tot_pol_cnt,Households,adopt_rate
0,01001,Autauga,AL,"Autauga County, AL",187,21397,0.9
1,01003,Baldwin,AL,"Baldwin County, AL",20138,80930,24.9
2,01005,Barbour,AL,"Barbour County, AL",31,9345,0.3
3,01007,Bibb,AL,"Bibb County, AL",12,6891,0.2
4,01009,Blount,AL,"Blount County, AL",28,20847,0.1
5,01011,Bullock,AL,"Bullock County, AL",11,3521,0.3
6,01013,Butler,AL,"Butler County, AL",3,6506,0.0
7,01015,Calhoun,AL,"Calhoun County, AL",212,44605,0.5
8,01017,Chambers,AL,"Chambers County, AL",22,13448,0.2
9,01019,Cherokee,AL,"Cherokee County, AL",108,10737,1.0
10,01021,Chilton,AL,"Chilton County, AL",33,16927,0.2
11,01023,Choctaw,AL,"Choctaw County, AL",20,5300,0.4
12,01025,Clarke,AL,"Clarke County, AL",28,9090,0.3
13,01027,Clay,AL,"Clay County, AL",1,5198,0.0
14,01029,Cleburne,AL,"Cleburne County, AL",3,5680,0.1
15,01031,Coffee,AL,"Coffee County, AL",193,19924,1.0
16,01033,Colbert,AL,"Colbert County, AL",70,21880,0.3
17,01035,Conecuh,AL,"Conecuh County, AL",4,4553,0.1
18,01037,Coosa,AL,"Coosa County, AL",12,4032,0.3
19,01039,Covington,AL,"Covington County, AL",67,14852,0.5
20,01041,Crenshaw,AL,"Crenshaw County, AL",4,4943,0.1
21,01043,Cullman,AL,"Cullman County, AL",61,31034,0.2
22,01045,Dale,AL,"Dale County, AL",84,18806,0.4
23,01047,Dallas,AL,"Dallas County, AL",120,15910,0.8
24,01049,DeKalb,AL,"DeKalb County, AL",42,26040,0.2
25,01051,Elmore,AL,"Elmore County, AL",287,29708,1.0
26,01053,Escambia,AL,"Escambia County, AL",85,13089,0.6
27,01055,Etowah,AL,"Etowah County, AL",144,38942,0.4
28,01057,Fayette,AL,"Fayette County, AL",7,6802,0.1
29,01059,Franklin,AL,"Franklin County, AL",11,11048,0.1
30,01061,Geneva,AL,"Geneva County, AL",59,10383,0.6
31,01063,Greene,AL,"Greene County, AL",23,2951,0.8
32,01065,Hale,AL,"Hale County, AL",57,5650,1.0
33,01067,Henry,AL,"Henry County, AL",24,6630,0.4
34,01069,Houston,AL,"Houston County, AL",320,39311,0.8
35,01071,Jackson,AL,"Jackson County, AL",79,20695,0.4
36,01073,Jefferson,AL,"Jefferson County, AL",1140,261231,0.4
37,01075,Lamar,AL,"Lamar County, AL",9,5856,0.2
38,01077,Lauderdale,AL,"Lauderdale County, AL",123,38471,0.3
39,01079,Lawrence,AL,"Lawrence County, AL",46,12677,0.4
40,01081,Lee,AL,"Lee County, AL",309,60237,0.5
41,01083,Limestone,AL,"Limestone County, AL",233,32143,0.7
42,01085,Lowndes,AL,"Lowndes County, AL",38,4251,0.9
43,01087,Macon,AL,"Macon County, AL",23,7474,0.3
44,01089,Madison,AL,"Madison County, AL",3139,148189,2.1
45,01091,Marengo,AL,"Marengo County, AL",27,7361,0.4
46,01093,Marion,AL,"Marion County, AL",14,11997,0.1
47,01095,Marshall,AL,"Marshall County, AL",82,34883,0.2
48,01097,Mobile,AL,"Mobile County, AL",6808,156251,4.4
49,01099,Monroe,AL,"Monroe County, AL",8,8166,0.1
50,01101,Montgomery,AL,"Montgomery County, AL",803,89527,0.9
51,01103,Morgan,AL,"Morgan County, AL",415,45918,0.9
52,01105,Perry,AL,"Perry County, AL",1,3070,0.0
53,01107,Pickens,AL,"Pickens County, AL",27,7637,0.4
54,01109,Pike,AL,"Pike County, AL",16,11601,0.1
55,01111,Randolph,AL,"Randolph County, AL",10,8702,0.1
56,01113,Russell,AL,"Russell County, AL",66,23262,0.3
57,01115,St. Clair,AL,"St. Clair County, AL",311,32036,1.0
58,01117,Shelby,AL,"Shelby County, AL",621,79630,0.8
59,01119,Sumter,AL,"Sumter County, AL",13,5202,0.2
60,01121,Talladega,AL,"Talladega County, AL",211,31395,0.7
61,01123,Tallapoosa,AL,"Tallapoosa County, AL",80,16205,0.5
62,01125,Tuscaloosa,AL,"Tuscaloosa County, AL",478,72461,0.7
63,01127,Walker,AL,"Walker County, AL",60,25019,0.2
64,01129,Washington,AL,"Washington County, AL",6,5990,0.1
65,01131,Wilcox,AL,"Wilcox County, AL",19,3854,0.5
66,01133,Winston,AL,"Winston County, AL",17,9592,0.2
67,02020,Anchorage Municipality,AK,"Anchorage Municipality, AK",241,106567,0.2
68,02050,Bethel Census Area,AK,"Bethel Census Area, AK",29,4489,0.6
69,02068,Denali Borough,AK,"Denali Borough, AK",1,613,0.2
70,02070,Dillingham Census Area,AK,"Dillingham Census Area, AK",1,1427,0.1
71,02090,Fairbanks North Star Borough,AK,"Fairbanks North Star Borough, AK",315,36188,0.9
72,02100,Haines Borough,AK,"Haines Borough, AK",9,1007,0.9
73,02110,Juneau City and Borough,AK,"Juneau City and Borough, AK",177,12676,1.4
74,02122,Kenai Peninsula Borough,AK,"Kenai Peninsula Borough, AK",186,21630,0.9
75,02130,Ketchikan Gateway Borough,AK,"Ketchikan Gateway Borough, AK",10,5397,0.2
76,02170,Matanuska-Susitna Borough,AK,"Matanuska-Susitna Borough, AK",111,31217,0.4
77,02180,Nome Census Area,AK,"Nome Census Area, AK",16,2844,0.6
78,02188,Northwest Arctic Borough,AK,"Northwest Arctic Borough, AK",18,1795,1.0
79,02195,Petersburg Borough,AK,"Petersburg Borough, AK",13,1187,1.1
80,02220,Sitka City and Borough,AK,"Sitka City and Borough, AK",59,3547,1.7
81,02230,Skagway Municipality,AK,"Skagway Municipality, AK",1,375,0.3
82,02290,Yukon-Koyukuk Census Area,AK,"Yukon-Koyukuk Census Area, AK",24,1856,1.3
83,04001,Apache,AZ,"Apache County, AZ",17,20867,0.1
84,04003,Cochise,AZ,"Cochise County, AZ",411,50163,0.8
85,04005,Coconino,AZ,"Coconino County, AZ",908,47447,1.9
86,04007,Gila,AZ,"Gila County, AZ",151,21945,0.7
87,04009,Graham,AZ,"Graham County, AZ",104,11017,0.9
88,04011,Greenlee,AZ,"Greenlee County, AZ",13,3132,0.4
89,04012,La Paz,AZ,"La Paz County, AZ",157,9346,1.7
90,04013,Maricopa,AZ,"Maricopa County, AZ",8668,1552096,0.6
91,04015,Mohave,AZ,"Mohave County, AZ",415,86889,0.5
92,04017,Navajo,AZ,"Navajo County, AZ",250,34990,0.7
93,04019,Pima,AZ,"Pima County, AZ",2444,404739,0.6
94,04021,Pinal,AZ,"Pinal County, AZ",707,141300,0.5
95,04023,Santa Cruz,AZ,"Santa Cruz County, AZ",253,15853,1.6
96,04025,Yavapai,AZ,"Yavapai County, AZ",1272,98386,1.3
97,04027,Yuma,AZ,"Yuma County, AZ",155,73098,0.2
98,05001,Arkansas,AR,"Arkansas County, AR",40,7491,0.5
99,05003,Ashley,AR,"Ashley County, AR",21,7757,0.3
100,05005,Baxter,AR,"Baxter County, AR",48,18435,0.3
101,05007,Benton,AR,"Benton County, AR",440,97249,0.5
102,05009,Boone,AR,"Boone County, AR",8,15034,0.1
103,05011,Bradley,AR,"Bradley County, AR",15,4419,0.3
104,05013,Calhoun,AR,"Calhoun County, AR",2,1850,0.1
105,05015,Carroll,AR,"Carroll County, AR",4,11139,0.0
106,05017,Chicot,AR,"Chicot County, AR",211,4068,5.2
107,05019,Clark,AR,"Clark County, AR",30,8446,0.4
108,05021,Clay,AR,"Clay County, AR",49,6444,0.8
109,05023,Cleburne,AR,"Cleburne County, AR",85,10783,0.8
110,05027,Columbia,AR,"Columbia County, AR",5,8562,0.1
111,05029,Conway,AR,"Conway County, AR",25,8309,0.3
112,05031,Craighead,AR,"Craighead County, AR",225,41375,0.5
113,05033,Crawford,AR,"Crawford County, AR",73,23958,0.3
114,05035,Crittenden,AR,"Crittenden County, AR",401,19074,2.1
115,05037,Cross,AR,"Cross County, AR",21,6653,0.3
116,05039,Dallas,AR,"Dallas County, AR",3,2969,0.1
117,05041,Desha,AR,"Desha County, AR",94,5204,1.8
118,05043,Drew,AR,"Drew County, AR",13,7157,0.2
119,05045,Faulkner,AR,"Faulkner County, AR",334,44575,0.7
120,05047,Franklin,AR,"Franklin County, AR",9,6723,0.1
121,05049,Fulton,AR,"Fulton County, AR",11,4973,0.2
122,05051,Garland,AR,"Garland County, AR",431,40209,1.1
123,05053,Grant,AR,"Grant County, AR",7,6863,0.1
124,05055,Greene,AR,"Greene County, AR",67,17254,0.4
125,05057,Hempstead,AR,"Hempstead County, AR",8,8094,0.1
126,05059,Hot Spring,AR,"Hot Spring County, AR",31,12599,0.2
127,05061,Howard,AR,"Howard County, AR",7,5142,0.1
128,05063,Independence,AR,"Independence County, AR",53,14322,0.4
129,05065,Izard,AR,"Izard County, AR",34,4851,0.7
130,05067,Jackson,AR,"Jackson County, AR",96,6137,1.6
131,05069,Jefferson,AR,"Jefferson County, AR",173,26801,0.6
132,05071,Johnson,AR,"Johnson County, AR",18,9682,0.2
133,05075,Lawrence,AR,"Lawrence County, AR",28,6463,0.4
134,05077,Lee,AR,"Lee County, AR",21,3206,0.7
135,05079,Lincoln,AR,"Lincoln County, AR",19,3773,0.5
136,05081,Little River,AR,"Little River County, AR",2,5363,0.0
137,05083,Logan,AR,"Logan County, AR",6,8417,0.1
138,05085,Lonoke,AR,"Lonoke County, AR",143,26895,0.5
139,05087,Madison,AR,"Madison County, AR",4,6279,0.1
140,05089,Marion,AR,"Marion County, AR",3,6782,0.0
141,05091,Miller,AR,"Miller County, AR",89,16426,0.5
142,05093,Mississippi,AR,"Mississippi County, AR",88,16389,0.5
143,05095,Monroe,AR,"Monroe County, AR",58,3333,1.7
144,05097,Montgomery,AR,"Montgomery County, AR",47,3754,1.3
145,05103,Ouachita,AR,"Ouachita County, AR",36,9658,0.4
146,05105,Perry,AR,"Perry County, AR",11,3668,0.3
147,05107,Phillips,AR,"Phillips County, AR",48,7485,0.6
148,05109,Pike,AR,"Pike County, AR",6,4280,0.1
149,05111,Poinsett,AR,"Poinsett County, AR",55,9526,0.6
150,05113,Polk,AR,"Polk County, AR",16,8243,0.2
151,05115,Pope,AR,"Pope County, AR",66,22579,0.3
152,05117,Prairie,AR,"Prairie County, AR",20,3776,0.5
153,05119,Pulaski,AR,"Pulaski County, AR",1268,158051,0.8
154,05121,Randolph,AR,"Randolph County, AR",100,7355,1.4
155,05123,St. Francis,AR,"St. Francis County, AR",23,9388,0.2
156,05125,Saline,AR,"Saline County, AR",265,44075,0.6
157,05131,Sebastian,AR,"Sebastian County, AR",296,51228,0.6
158,05133,Sevier,AR,"Sevier County, AR",3,5885,0.1
159,05135,Sharp,AR,"Sharp County, AR",63,7447,0.8
160,05137,Stone,AR,"Stone County, AR",3,4787,0.1
161,05139,Union,AR,"Union County, AR",48,15726,0.3
162,05141,Van Buren,AR,"Van Buren County, AR",17,6813,0.2
163,05143,Washington,AR,"Washington County, AR",399,87325,0.5
164,05145,White,AR,"White County, AR",142,29055,0.5
165,05147,Woodruff,AR,"Woodruff County, AR",16,2932,0.5
166,05149,Yell,AR,"Yell County, AR",12,7503,0.2
167,06001,Alameda,CA,"Alameda County, CA",3069,577177,0.5
168,06003,Alpine,CA,"Alpine County, CA",1,350,0.3
169,06005,Amador,CA,"Amador County, CA",66,14594,0.5
170,06007,Butte,CA,"Butte County, CA",1136,85320,1.3
171,06009,Calaveras,CA,"Calaveras County, CA",131,16942,0.8
172,06011,Colusa,CA,"Colusa County, CA",270,7227,3.7
173,06013,Contra Costa,CA,"Contra Costa County, CA",1863,394769,0.5
174,06015,Del Norte,CA,"Del Norte County, CA",83,9945,0.8
175,06017,El Dorado,CA,"El Dorado County, CA",241,70974,0.3
176,06019,Fresno,CA,"Fresno County, CA",677,307906,0.2
177,06021,Glenn,CA,"Glenn County, CA",176,10085,1.7
178,06023,Humboldt,CA,"Humboldt County, CA",258,54679,0.5
179,06025,Imperial,CA,"Imperial County, CA",18,44829,0.0
180,06027,Inyo,CA,"Inyo County, CA",52,7950,0.7
181,06029,Kern,CA,"Kern County, CA",1361,270282,0.5
182,06031,Kings,CA,"Kings County, CA",149,43452,0.3
183,06033,Lake,CA,"Lake County, CA",517,25660,2.0
184,06035,Lassen,CA,"Lassen County, CA",39,9280,0.4
185,06037,Los Angeles,CA,"Los Angeles County, CA",13102,3316795,0.4
186,06039,Madera,CA,"Madera County, CA",162,44881,0.4
187,06041,Marin,CA,"Marin County, CA",3671,105432,3.5
188,06045,Mendocino,CA,"Mendocino County, CA",173,34408,0.5
189,06047,Merced,CA,"Merced County, CA",661,80008,0.8
190,06049,Modoc,CA,"Modoc County, CA",49,3616,1.4
191,06051,Mono,CA,"Mono County, CA",106,4765,2.2
192,06053,Monterey,CA,"Monterey County, CA",1068,127155,0.8
193,06055,Napa,CA,"Napa County, CA",881,48705,1.8
194,06057,Nevada,CA,"Nevada County, CA",119,40855,0.3
195,06059,Orange,CA,"Orange County, CA",7994,1037492,0.8
196,06061,Placer,CA,"Placer County, CA",1177,142855,0.8
197,06063,Plumas,CA,"Plumas County, CA",63,8450,0.7
198,06065,Riverside,CA,"Riverside County, CA",2677,724893,0.4
199,06067,Sacramento,CA,"Sacramento County, CA",49298,543025,9.1
200,06069,San Benito,CA,"San Benito County, CA",69,18135,0.4
201,06071,San Bernardino,CA,"San Bernardino County, CA",1402,636041,0.2
202,06073,San Diego,CA,"San Diego County, CA",6280,1125286,0.6
203,06075,San Francisco,CA,"San Francisco County, CA",175,362354,0.0
204,06077,San Joaquin,CA,"San Joaquin County, CA",4709,228567,2.1
205,06079,San Luis Obispo,CA,"San Luis Obispo County, CA",1023,105981,1.0
206,06081,San Mateo,CA,"San Mateo County, CA",3121,263543,1.2
207,06083,Santa Barbara,CA,"Santa Barbara County, CA",2487,145856,1.7
208,06085,Santa Clara,CA,"Santa Clara County, CA",4247,640215,0.7
209,06087,Santa Cruz,CA,"Santa Cruz County, CA",2004,95818,2.1
210,06089,Shasta,CA,"Shasta County, CA",511,71181,0.7
211,06091,Sierra,CA,"Sierra County, CA",26,1319,2.0
212,06093,Siskiyou,CA,"Siskiyou County, CA",137,19240,0.7
213,06095,Solano,CA,"Solano County, CA",1616,149865,1.1
214,06097,Sonoma,CA,"Sonoma County, CA",1618,189374,0.9
215,06099,Stanislaus,CA,"Stanislaus County, CA",441,173898,0.3
216,06101,Sutter,CA,"Sutter County, CA",4255,32636,13.0
217,06103,Tehama,CA,"Tehama County, CA",372,24189,1.5
218,06105,Trinity,CA,"Trinity County, CA",52,5939,0.9
219,06107,Tulare,CA,"Tulare County, CA",2897,138238,2.1
220,06109,Tuolumne,CA,"Tuolumne County, CA",35,22502,0.2
221,06111,Ventura,CA,"Ventura County, CA",4367,271040,1.6
222,06113,Yolo,CA,"Yolo County, CA",3308,74296,4.5
223,06115,Yuba,CA,"Yuba County, CA",2256,26354,8.6
224,08001,Adams,CO,"Adams County, CO",236,166450,0.1
225,08003,Alamosa,CO,"Alamosa County, CO",27,6162,0.4
226,08005,Arapahoe,CO,"Arapahoe County, CO",729,240304,0.3
227,08007,Archuleta,CO,"Archuleta County, CO",67,5858,1.1
228,08011,Bent,CO,"Bent County, CO",3,1767,0.2
229,08013,Boulder,CO,"Boulder County, CO",3610,127415,2.8
230,08014,Broomfield,CO,"Broomfield County, CO",77,27470,0.3
231,08015,Chaffee,CO,"Chaffee County, CO",95,8231,1.2
232,08019,Clear Creek,CO,"Clear Creek County, CO",72,4395,1.6
233,08021,Conejos,CO,"Conejos County, CO",3,3183,0.1
234,08023,Costilla,CO,"Costilla County, CO",9,1746,0.5
235,08029,Delta,CO,"Delta County, CO",28,11883,0.2
236,08031,Denver,CO,"Denver County, CO",766,301501,0.3
237,08033,Dolores,CO,"Dolores County, CO",2,759,0.3
238,08035,Douglas,CO,"Douglas County, CO",354,120709,0.3
239,08037,Eagle,CO,"Eagle County, CO",370,18171,2.0
240,08039,Elbert,CO,"Elbert County, CO",22,9280,0.2
241,08041,El Paso,CO,"El Paso County, CO",1479,257507,0.6
242,08043,Fremont,CO,"Fremont County, CO",123,17136,0.7
243,08045,Garfield,CO,"Garfield County, CO",85,21498,0.4
244,08047,Gilpin,CO,"Gilpin County, CO",7,2802,0.2
245,08049,Grand,CO,"Grand County, CO",103,5884,1.8
246,08051,Gunnison,CO,"Gunnison County, CO",122,6616,1.8
247,08053,Hinsdale,CO,"Hinsdale County, CO",15,377,4.0
248,08055,Huerfano,CO,"Huerfano County, CO",95,3225,2.9
249,08059,Jefferson,CO,"Jefferson County, CO",1016,232284,0.4
250,08065,Lake,CO,"Lake County, CO",3,3392,0.1
251,08067,La Plata,CO,"La Plata County, CO",577,21794,2.6
252,08069,Larimer,CO,"Larimer County, CO",935,137021,0.7
253,08071,Las Animas,CO,"Las Animas County, CO",4,6670,0.1
254,08075,Logan,CO,"Logan County, CO",37,8393,0.4
255,08077,Mesa,CO,"Mesa County, CO",153,61742,0.2
256,08081,Moffat,CO,"Moffat County, CO",12,5366,0.2
257,08083,Montezuma,CO,"Montezuma County, CO",63,10655,0.6
258,08085,Montrose,CO,"Montrose County, CO",43,17140,0.3
259,08087,Morgan,CO,"Morgan County, CO",23,10928,0.2
260,08089,Otero,CO,"Otero County, CO",18,7722,0.2
261,08091,Ouray,CO,"Ouray County, CO",35,2163,1.6
262,08093,Park,CO,"Park County, CO",20,6931,0.3
263,08095,Phillips,CO,"Phillips County, CO",3,1689,0.2
264,08097,Pitkin,CO,"Pitkin County, CO",199,7467,2.7
265,08099,Prowers,CO,"Prowers County, CO",29,4888,0.6
266,08101,Pueblo,CO,"Pueblo County, CO",118,64314,0.2
267,08103,Rio Blanco,CO,"Rio Blanco County, CO",9,2301,0.4
268,08105,Rio Grande,CO,"Rio Grande County, CO",82,4823,1.7
269,08107,Routt,CO,"Routt County, CO",96,9603,1.0
270,08111,San Juan,CO,"San Juan County, CO",4,289,1.4
271,08113,San Miguel,CO,"San Miguel County, CO",129,3552,3.6
272,08115,Sedgwick,CO,"Sedgwick County, CO",1,967,0.1
273,08117,Summit,CO,"Summit County, CO",256,10641,2.4
274,08119,Teller,CO,"Teller County, CO",43,10248,0.4
275,08121,Washington,CO,"Washington County, CO",4,2087,0.2
276,08123,Weld,CO,"Weld County, CO",339,104671,0.3
277,08125,Yuma,CO,"Yuma County, CO",3,4028,0.1
278,09001,Fairfield,CT,"Fairfield County, CT",8341,340189,2.5
279,09003,Hartford,CT,"Hartford County, CT",1240,350408,0.4
280,09005,Litchfield,CT,"Litchfield County, CT",461,74143,0.6
281,09007,Middlesex,CT,"Middlesex County, CT",1746,66971,2.6
282,09009,New Haven,CT,"New Haven County, CT",4510,330572,1.4
283,09011,New London,CT,"New London County, CT",2321,107827,2.2
284,09013,Tolland,CT,"Tolland County, CT",121,55683,0.2
285,09015,Windham,CT,"Windham County, CT",63,44953,0.1
286,10001,Kent,DE,"Kent County, DE",750,65796,1.1
287,10003,New Castle,DE,"New Castle County, DE",2224,205829,1.1
288,10005,Sussex,DE,"Sussex County, DE",15410,91697,16.8
289,11001,District of Columbia,DC,"District of Columbia County, DC",1887,284386,0.7
290,12001,Alachua,FL,"Alachua County, FL",2121,97995,2.2
291,12003,Baker,FL,"Baker County, FL",132,8693,1.5
292,12005,Bay,FL,"Bay County, FL",29497,71422,41.3
293,12007,Bradford,FL,"Bradford County, FL",323,9115,3.5
294,12009,Brevard,FL,"Brevard County, FL",43639,230417,18.9
295,12011,Broward,FL,"Broward County, FL",147986,690050,21.4
296,12013,Calhoun,FL,"Calhoun County, FL",54,4501,1.2
297,12015,Charlotte,FL,"Charlotte County, FL",25189,76891,32.8
298,12017,Citrus,FL,"Citrus County, FL",3802,63681,6.0
299,12019,Clay,FL,"Clay County, FL",5213,74333,7.0
300,12021,Collier,FL,"Collier County, FL",70127,142979,49.0
301,12023,Columbia,FL,"Columbia County, FL",535,25133,2.1
302,12027,DeSoto,FL,"DeSoto County, FL",317,12072,2.6
303,12029,Dixie,FL,"Dixie County, FL",179,6504,2.8
304,12031,Duval,FL,"Duval County, FL",30870,359544,8.6
305,12033,Escambia,FL,"Escambia County, FL",16770,120104,14.0
306,12035,Flagler,FL,"Flagler County, FL",10999,42121,26.1
307,12037,Franklin,FL,"Franklin County, FL",2022,4444,45.5
308,12039,Gadsden,FL,"Gadsden County, FL",73,17149,0.4
309,12041,Gilchrist,FL,"Gilchrist County, FL",111,6464,1.7
310,12043,Glades,FL,"Glades County, FL",180,4700,3.8
311,12045,Gulf,FL,"Gulf County, FL",1628,5757,28.3
312,12047,Hamilton,FL,"Hamilton County, FL",33,4381,0.8
313,12049,Hardee,FL,"Hardee County, FL",68,7863,0.9
314,12051,Hendry,FL,"Hendry County, FL",630,12527,5.0
315,12053,Hernando,FL,"Hernando County, FL",2872,75348,3.8
316,12055,Highlands,FL,"Highlands County, FL",695,41740,1.7
317,12057,Hillsborough,FL,"Hillsborough County, FL",48784,526175,9.3
318,12059,Holmes,FL,"Holmes County, FL",65,7092,0.9
319,12061,Indian River,FL,"Indian River County, FL",17154,58612,29.3
320,12063,Jackson,FL,"Jackson County, FL",90,17149,0.5
321,12065,Jefferson,FL,"Jefferson County, FL",62,5770,1.1
322,12067,Lafayette,FL,"Lafayette County, FL",63,2175,2.9
323,12069,Lake,FL,"Lake County, FL",3117,134317,2.3
324,12071,Lee,FL,"Lee County, FL",85278,275965,30.9
325,12073,Leon,FL,"Leon County, FL",2404,113658,2.1
326,12075,Levy,FL,"Levy County, FL",539,16374,3.3
327,12077,Liberty,FL,"Liberty County, FL",15,2459,0.6
328,12079,Madison,FL,"Madison County, FL",59,6778,0.9
329,12081,Manatee,FL,"Manatee County, FL",25734,145356,17.7
330,12083,Marion,FL,"Marion County, FL",2583,139172,1.9
331,12085,Martin,FL,"Martin County, FL",12046,64528,18.7
332,12086,Miami-Dade,FL,"Miami-Dade County, FL",269696,883372,30.5
333,12087,Monroe,FL,"Monroe County, FL",18968,32068,59.1
334,12089,Nassau,FL,"Nassau County, FL",10030,32603,30.8
335,12091,Okaloosa,FL,"Okaloosa County, FL",18804,77962,24.1
336,12093,Okeechobee,FL,"Okeechobee County, FL",995,13904,7.2
337,12095,Orange,FL,"Orange County, FL",10910,461705,2.4
338,12097,Osceola,FL,"Osceola County, FL",5878,103141,5.7
339,12099,Palm Beach,FL,"Palm Beach County, FL",108767,554095,19.6
340,12101,Pasco,FL,"Pasco County, FL",15667,204198,7.7
341,12103,Pinellas,FL,"Pinellas County, FL",84404,407546,20.7
342,12105,Polk,FL,"Polk County, FL",5553,235283,2.4
343,12107,Putnam,FL,"Putnam County, FL",869,28943,3.0
344,12109,St. Johns,FL,"St. Johns County, FL",31197,88773,35.1
345,12111,St. Lucie,FL,"St. Lucie County, FL",15090,114761,13.1
346,12113,Santa Rosa,FL,"Santa Rosa County, FL",13148,63514,20.7
347,12115,Sarasota,FL,"Sarasota County, FL",41581,182842,22.7
348,12117,Seminole,FL,"Seminole County, FL",5709,173668,3.3
349,12119,Sumter,FL,"Sumter County, FL",2851,56230,5.1
350,12121,Suwannee,FL,"Suwannee County, FL",350,14888,2.4
351,12123,Taylor,FL,"Taylor County, FL",290,7405,3.9
352,12125,Union,FL,"Union County, FL",40,3960,1.0
353,12127,Volusia,FL,"Volusia County, FL",39555,216495,18.3
354,12129,Wakulla,FL,"Wakulla County, FL",880,11200,7.9
355,12131,Walton,FL,"Walton County, FL",17576,27420,64.1
356,12133,Washington,FL,"Washington County, FL",114,8827,1.3
357,13001,Appling,GA,"Appling County, GA",40,6656,0.6
358,13003,Atkinson,GA,"Atkinson County, GA",1,2880,0.0
359,13005,Bacon,GA,"Bacon County, GA",5,3874,0.1
360,13007,Baker,GA,"Baker County, GA",10,1425,0.7
361,13009,Baldwin,GA,"Baldwin County, GA",77,16191,0.5
362,13011,Banks,GA,"Banks County, GA",6,6740,0.1
363,13013,Barrow,GA,"Barrow County, GA",66,26305,0.3
364,13015,Bartow,GA,"Bartow County, GA",179,37627,0.5
365,13017,Ben Hill,GA,"Ben Hill County, GA",7,6443,0.1
366,13019,Berrien,GA,"Berrien County, GA",11,7367,0.1
367,13021,Bibb,GA,"Bibb County, GA",210,58116,0.4
368,13023,Bleckley,GA,"Bleckley County, GA",10,4176,0.2
369,13025,Brantley,GA,"Brantley County, GA",30,6823,0.4
370,13027,Brooks,GA,"Brooks County, GA",20,6335,0.3
371,13029,Bryan,GA,"Bryan County, GA",3796,13048,29.1
372,13031,Bulloch,GA,"Bulloch County, GA",297,27375,1.1
373,13033,Burke,GA,"Burke County, GA",10,8193,0.1
374,13035,Butts,GA,"Butts County, GA",115,8279,1.4
375,13039,Camden,GA,"Camden County, GA",3122,19338,16.1
376,13043,Candler,GA,"Candler County, GA",9,4013,0.2
377,13045,Carroll,GA,"Carroll County, GA",105,41903,0.3
378,13047,Catoosa,GA,"Catoosa County, GA",155,24778,0.6
379,13049,Charlton,GA,"Charlton County, GA",26,3675,0.7
380,13051,Chatham,GA,"Chatham County, GA",22472,108568,20.7
381,13053,Chattahoochee,GA,"Chattahoochee County, GA",2,2570,0.1
382,13055,Chattooga,GA,"Chattooga County, GA",7,9260,0.1
383,13057,Cherokee,GA,"Cherokee County, GA",279,88137,0.3
384,13059,Clarke,GA,"Clarke County, GA",168,48844,0.3
385,13061,Clay,GA,"Clay County, GA",2,1242,0.2
386,13063,Clayton,GA,"Clayton County, GA",305,94279,0.3
387,13065,Clinch,GA,"Clinch County, GA",12,2477,0.5
388,13067,Cobb,GA,"Cobb County, GA",2283,280374,0.8
389,13069,Coffee,GA,"Coffee County, GA",34,14438,0.2
390,13071,Colquitt,GA,"Colquitt County, GA",43,15505,0.3
391,13073,Columbia,GA,"Columbia County, GA",655,47215,1.4
392,13075,Cook,GA,"Cook County, GA",36,6217,0.6
393,13077,Coweta,GA,"Coweta County, GA",192,52035,0.4
394,13079,Crawford,GA,"Crawford County, GA",5,4510,0.1
395,13081,Crisp,GA,"Crisp County, GA",122,8585,1.4
396,13083,Dade,GA,"Dade County, GA",13,6195,0.2
397,13085,Dawson,GA,"Dawson County, GA",46,9041,0.5
398,13087,Decatur,GA,"Decatur County, GA",113,10084,1.1
399,13089,DeKalb,GA,"DeKalb County, GA",2484,282436,0.9
400,13091,Dodge,GA,"Dodge County, GA",5,7628,0.1
401,13093,Dooly,GA,"Dooly County, GA",19,5020,0.4
402,13095,Dougherty,GA,"Dougherty County, GA",669,34087,2.0
403,13097,Douglas,GA,"Douglas County, GA",219,49187,0.4
404,13099,Early,GA,"Early County, GA",9,4074,0.2
405,13101,Echols,GA,"Echols County, GA",1,1561,0.1
406,13103,Effingham,GA,"Effingham County, GA",831,21172,3.9
407,13105,Elbert,GA,"Elbert County, GA",4,7559,0.1
408,13107,Emanuel,GA,"Emanuel County, GA",8,8387,0.1
409,13109,Evans,GA,"Evans County, GA",5,4020,0.1
410,13111,Fannin,GA,"Fannin County, GA",246,10408,2.4
411,13113,Fayette,GA,"Fayette County, GA",420,40285,1.0
412,13115,Floyd,GA,"Floyd County, GA",141,35679,0.4
413,13117,Forsyth,GA,"Forsyth County, GA",333,76753,0.4
414,13119,Franklin,GA,"Franklin County, GA",9,8460,0.1
415,13121,Fulton,GA,"Fulton County, GA",3461,410576,0.8
416,13123,Gilmer,GA,"Gilmer County, GA",221,12021,1.8
417,13127,Glynn,GA,"Glynn County, GA",10097,34119,29.6
418,13129,Gordon,GA,"Gordon County, GA",45,20561,0.2
419,13131,Grady,GA,"Grady County, GA",14,9136,0.2
420,13133,Greene,GA,"Greene County, GA",37,7132,0.5
421,13135,Gwinnett,GA,"Gwinnett County, GA",1158,293330,0.4
422,13137,Habersham,GA,"Habersham County, GA",53,15139,0.4
423,13139,Hall,GA,"Hall County, GA",132,64352,0.2
